name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
44/100 Commercial Road South Yarra VIC 3141,"$1,100.00","[-37.84540399999999, 144.9846335]","['3 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.9 km away', '3.5 km away']"
2/87 McIntosh Street Airport West VIC 3042,$565,"[-37.7209487, 144.8832435]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 26th October 2022",Townhouse,"['1.2 km away', '2.9 km away']"
308/53 Batman Street West Melbourne VIC 3003,$390.00,"[-37.8110929, 144.9515043]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.6 km away']"
16 Leon Avenue Rosebud VIC 3939,$620,"[-38.3613012, 144.9126909]","['3 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 3rd November 2022",House,"['0.8 km away', '2.3 km away']"
32/340 Beaconsfield Parade St Kilda VIC 3182,$340 Per Week,"[-37.8579319, 144.9698773]","['− 0 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Studio,"['0.7 km away', '2.5 km away', '3.4 km away']"
16 Livonia Place Dandenong North VIC 3175,$460PW,"[-37.9461494, 145.2088975]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '1.3 km away']"
42/62 Andrew St Melton South VIC 3338,$310,"[-37.6938128, 144.5806622]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 5th November 2022",Townhouse,"['0.8 km away', '1.8 km away', '1.8 km away']"
164 Patterson Road Bentleigh VIC 3204,$550.00,"[-37.9265823, 145.0414352]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 29th October 2022",House,"['0.9 km away', '1.6 km away', '1.8 km away']"
50 Tribe Street South Melbourne VIC 3205,$650.00,"[-37.8378367, 144.9483104]","['2 Beds', '1 Bath', '− Parking']",Matthew Curnow,"Wednesday, 2nd November 2022",House,"['0.6 km away', '0.6 km away', '0.7 km away']"
64 Curtin Drive Deanside VIC 3336,$430 per week,"[-37.7262681, 144.7059725]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 11th October 2022",House,"['2.2 km away', '13.2 km away']"
5/16 Winifred Street Essendon VIC 3040,$410.00,"[-37.7444809, 144.9121105]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.5 km away', '7.7 km away']"
2/16 Glenfine Avenue Hamlyn Heights VIC 3215,$400.00,"[-38.1272898, 144.3231052]","['2 Beds', '2 Baths', '1 Parking']","This immaculately kept, two bedroom townhouse is becoming available for someone to enjoy and call home. Featuring:","Friday, 28th October 2022",Townhouse,"['0.7 km away', '0.9 km away', '1.9 km away']"
5/1264 Glenhuntly Road Carnegie VIC 3163,$360 Per Week,"[-37.8902596, 145.047464]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1 km away', '4.2 km away']"
4/1 Lansell Rd Toorak VIC 3142,$895.00,"[-37.841323, 145.015308]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '2.1 km away', '2.7 km away']"
4/1 Lansell Rd Toorak VIC 3142,$895.00,"[-37.841323, 145.015308]","['3 Beds', '2 Baths', '1 Parking']",Tom Macrae,Available Now,Apartment / Unit / Flat,"['0.6 km away', '2.1 km away', '2.7 km away']"
4 Aminya Cres Yallambie VIC 3085,$550/week,"[-37.7287348, 145.1022827]","['3 Beds', '2 Baths', '2 Parking']","Located in ever popular Yallambie in easy reach of transport, schools and shops this home will be perfect for the growing family. Immaculate throughout it consists of 3 large bedrooms, main with ensuite, 4 living areas including large lounge, formal dining, family room and meals area. A great back yard for entertaining family and friends, with the added bonus of an outside toilet. Other features",Available Now,House,"['0.8 km away', '1.9 km away']"
1/7 Hemmings Street Dandenong VIC 3175,$340,"[-37.9838645, 145.2099977]","['2 Beds', '1 Bath', '1 Parking']","This 2 bedroom fully renovated apartment offers new kitchen with electric cooking, d/washer, lots of cupboard space &amp; tiled floor. Spacious lounge with new laminated floorboards &amp; split system/ Freshly painted &amp; new curtains throughout. Sep toilet. Bathroom/laundry combined. car space at the front. Close to all amenities. Inspection is a Must!","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.9 km away', '14.5 km away']"
57 Opera Boulevard Bonnie Brook VIC 3335,$400 pw,"[-37.7129768, 144.6882077]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",House,"['3.5 km away', '11.2 km away']"
8/41 Chapel Street St Kilda VIC 3182,$675 pw,"[-37.8608945, 144.9911588]","['3 Beds', '1 Bath', '1 Parking']",Joanne Pearson,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1 km away', '5.1 km away']"
820/555 Flinders Street Melbourne VIC 3000,$400 per week,"[-37.8209711, 144.9564827]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['2.2 km away', '2.7 km away']"
3/50 Cleeland Street Dandenong VIC 3175,$345 weekly,"[-37.9825303, 145.2153482]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 7th November 2022",Apartment / Unit / Flat,"['0.7 km away', '0.7 km away', '14.8 km away']"
32 Wilson Avenue Brunswick VIC 3056,$850,"[-37.7748777, 144.95925]","['3 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 1st November 2022",House,"['0.5 km away', '1 km away']"
