name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
3505/14-16 The Esplanadr St Kilda VIC 3182,"$1,600","[-37.8650177, 144.9746821]","['2 Beds', '2 Baths', '2 Parking']",Kelsey Proskewitz,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.1 km away', '4.3 km away']"
203/1298 Glen Huntly Road Carnegie VIC 3163,$495.00,"[-37.8907955, 145.0513617]","['2 Beds', '1 Bath', '1 Parking']",Tina Jin,Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.3 km away', '4.1 km away']"
4/19 Milton Street Elwood VIC 3184,$550 weekly,"[-37.875229, 144.9873877]","['2 Beds', '1 Bath', '1 Parking']",Jemma Dorkins,"Tuesday, 4th October 2022",Apartment / Unit / Flat,"['0.7 km away', '0.8 km away', '5.8 km away']"
1/26 Patty Street Mentone VIC 3194,$460 pw,"[-37.977424, 145.0574677]","['2 Beds', '1 Bath', '1 Parking']",Tanya Tanner,"Saturday, 15th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1 km away', '2.1 km away']"
4/14 Enfield Road Brighton VIC 3186,$450.00,"[-37.903202, 145.006892]","['2 Beds', '1 Bath', '1 Parking']",Paul West,"Thursday, 1st December 2022",Apartment / Unit / Flat,"['0.7 km away', '2.2 km away', '5.5 km away']"
407/386 Spencer Street West Melbourne VIC 3003,$450,"[-37.811364, 144.950875]","['1 Bed', '1 Bath', '− Parking']",Kim Te,"Friday, 21st October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.6 km away']"
1311/18 Claremont Street South Yarra VIC 3141,$620,"[-37.8376688, 144.99410460000001]","['2 Beds', '2 Baths', '− Parking']",Kim Te,"Monday, 31st October 2022",House,"['1.6 km away', '1.6 km away', '2.4 km away']"
12 Mccomb Lane Cranbourne VIC 3977,$435 weekly,"[-38.1106316, 145.2556865]","['3 Beds', '2 Baths', '2 Parking']",Renee Whitehouse,"Tuesday, 25th October 2022",Townhouse,"['1.4 km away', '2.7 km away', '10 km away']"
3/1 Frederick Street Caulfield South VIC 3162,$495 pw,"[-37.90236, 145.032359]","['2 Beds', '1 Bath', '1 Parking']",Catherine Vlachos,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.9 km away', '3.8 km away']"
7/54 Tennyson Street Elwood VIC 3184,$400 Per Week,"[-37.8739709, 144.9877105]","['1 Bed', '1 Bath', '1 Parking']",Hudson Keppell,Available Now,Apartment / Unit / Flat,"['0.5 km away', '0.9 km away', '5.8 km away']"
84 Palmerston Crescent South Melbourne VIC 3205,$550.00,"[-37.83522809999999, 144.9685513]","['2 Beds', '1 Bath', '− Parking']",Max D'Aloia,"Wednesday, 19th October 2022",House,"['0.8 km away', '2.1 km away', '2.3 km away']"
1A Rangeview Avenue Malvern East VIC 3145,"$530pw/$2,303pcm","[-37.884746, 145.079079]","['2 Beds', '1 Bath', '1 Parking']",Brooke Abrahams,Available Now,House,"['0.5 km away', '3.1 km away', '4.9 km away']"
5/8 John Street Elwood VIC 3184,$420 weekly,"[-37.8783806, 144.9885066]","['2 Beds', '1 Bath', '1 Parking']",Renee Douglas,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.5 km away', '6.2 km away']"
1/296 Inkerman St St Kilda East VIC 3183,$385 weekly,"[-37.8662594, 145.0010205]","['1 Bed', '1 Bath', '1 Parking']",Leasing Concierge,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['1 km away', '2.3 km away', '6.1 km away']"
1404/4 Joseph Road Footscray VIC 3011,$410 per week,"[-37.799683, 144.9097085]","['1 Bed', '1 Bath', '1 Parking']",Mary Mezei,"Friday, 28th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.7 km away', '5.3 km away']"
207/2-6 McCutcheon Street Northcote VIC 3070,$500.00 per week,"[-37.7679188, 144.9998042]","['2 Beds', '1 Bath', '1 Parking']",Marcel Koning,"Friday, 18th November 2022",Apartment / Unit / Flat,"['0.5 km away', '1.1 km away', '1.2 km away']"
1/1 Ruskin Street Elwood VIC 3184,$595 pw,"[-37.8737965, 144.9818794]","['2 Beds', '1 Bath', '1 Parking']",Angelica Murcia,Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '5.4 km away']"
4/22 Crimea Street St Kilda VIC 3182,$300 per week,"[-37.8591406, 144.988399]","['1 Bed', '1 Bath', '1 Parking']",Neil Scott,Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '4.8 km away']"
2/123 Cheddar Road Reservoir VIC 3073,$425.00,"[-37.7025678, 145.0172367]","['2 Beds', '1 Bath', '1 Parking']",Alicia Cannizzaro,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.5 km away']"
211/2A Clarence Street Malvern East VIC 3145,$350 per week,"[-37.8749482, 145.041629]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,"Tuesday, 4th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.2 km away', '6 km away']"
1412/4 Joseph Road Footscray VIC 3011,$400 per week,"[-37.799683, 144.9097085]","['1 Bed', '1 Bath', '1 Parking']",Mary Mezei,"Friday, 14th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.7 km away', '5.3 km away']"
527/572 St Kilda Road Melbourne VIC 3004,$220 Per week Furnished,"[-37.8477661, 144.9786951]","['− 0 Beds', '1 Bath', '− Parking']",Precinct Leasing,"Tuesday, 4th October 2022",Studio,"['0.9 km away', '1.2 km away', '3.5 km away']"
27 Clynden Avenue Malvern East VIC 3145,$420 per week,"[-37.8690713, 145.0621742]","['3 Beds', '1 Bath', '1 Parking']",Emma Watkinson,Available Now,House,"['0.7 km away', '2.8 km away', '6.4 km away']"
806/296 Victoria Parade East Melbourne VIC 3002,$1800 per week,"[-37.8091912, 144.9815952]","['3 Beds', '3 Baths', '3 Parking']",Jordan Palma,Available Now,Apartment / Unit / Flat,"['1 km away', '7.6 km away']"
401/408 Lonsdale Street Melbourne VIC 3000,$410,"[-37.8125979, 144.9604012]","['1 Bed', '1 Bath', '− Parking']",Manuel Flores,"Wednesday, 5th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.8 km away']"
78A Teddington Road Hampton VIC 3188,"$1,100 pw","[-37.9366141, 145.0227678]","['3 Beds', '2 Baths', '2 Parking']",Tanya Tanner,Available Now,Townhouse,"['1.6 km away', '2.2 km away', '3.6 km away']"
75 Cutter Street Richmond VIC 3121,$750 per week,"[-37.8258627, 145.0085958]","['2 Beds', '2 Baths', '− Parking']",Mike Richardson,Available Now,House,"['0.6 km away', '0.9 km away', '1.1 km away']"
15 Gibdon Street Burnley VIC 3121,$770 per week,"[-37.8291511, 145.0111355]","['3 Beds', '1 Bath', '− Parking']",Luke Connell,Available Now,House,"['0.8 km away', '1 km away', '1.5 km away']"
6/183 Coppin Street Richmond VIC 3121,$340 per week,"[-37.8245145, 145.0030323]","['1 Bed', '1 Bath', '1 Parking']",Chaise Priestley,"Friday, 4th November 2022",Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '0.8 km away']"
478 Wellington Street Clifton Hill VIC 3068,$480.00,"[-37.7901266, 144.9890446]","['2 Beds', '1 Bath', '− Parking']",Kathryn  Ambesi,"Wednesday, 5th October 2022",House,"['0.2 km away', '0.6 km away', '2.9 km away']"
6/5 Winifred Essendon VIC 3040,$500 per week,"[-37.7448933, 144.911444]","['2 Beds', '2 Baths', '1 Parking']",Mary Khudhur,"Monday, 24th October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.6 km away', '7.7 km away']"
12/786 Warrigal Road Malvern East VIC 3145,$360 per week,"[-37.8900876, 145.0883431]","['2 Beds', '1 Bath', '1 Parking']",Carnegie Leasing,Available Now,Apartment / Unit / Flat,"['0.5 km away', '3.2 km away', '4.7 km away']"
210/445 Royal Parade Parkville VIC 3052,$370.00,"[-37.7825076, 144.9589035]","['1 Bed', '1 Bath', '1 Parking']",Kelly Levin,"Wednesday, 5th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.8 km away']"
45 Victoria Street Brunswick East VIC 3057,$550.00,"[-37.7686563, 144.9791469]","['2 Beds', '1 Bath', '1 Parking']",Alicia Cannizzaro,"Wednesday, 2nd November 2022",House,"['0.4 km away', '0.9 km away', '1.1 km away']"
305/115 Nott Street Port Melbourne VIC 3207,$700 per week,"[-37.8399218, 144.9388584]","['2 Beds', '2 Baths', '1 Parking']",Hien Dinh,Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.7 km away', '14.5 km away']"
17A Clendon Road Toorak VIC 3142,"$1,370.00","[-37.8495353, 145.015315]","['3 Beds', '2 Baths', '4 Parking']",Danielle Crumblehulme,"Friday, 14th October 2022",House,"['0.4 km away', '2.9 km away', '6.6 km away']"
7 Burnie Street Toorak VIC 3142,$865.00,"[-37.8357629, 145.0098333]","['3 Beds', '1 Bath', '1 Parking']",Danielle Crumblehulme,"Thursday, 20th October 2022",House,"['1 km away', '1.5 km away', '2.1 km away']"
G06/3 Claire Street McKinnon VIC 3204,$550,"[-37.9122885, 145.039713]","['2 Beds', '2 Baths', '1 Parking']",Nigel Chee,"Tuesday, 8th November 2022",Apartment / Unit / Flat,"['0.8 km away', '1.2 km away', '2.5 km away']"
15/99-109 Creswick Street Footscray VIC 3011,$280.00 Per Week,"[-37.7978202, 144.8911627]","['1 Bed', '1 Bath', '1 Parking']",Maree Naylor,Available Now,Apartment / Unit / Flat,"['0.1 km away', '0.4 km away', '0.8 km away']"
5/61 Stanley Street West Melbourne VIC 3003,$395.00,"[-37.8083807, 144.9495901]","['1 Bed', '1 Bath', '1 Parking']",Jayde Cashion,"Friday, 28th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.4 km away']"
47 Bedford Street Collingwood VIC 3066,$550.00,"[-37.801518, 144.984504]","['2 Beds', '1 Bath', '− Parking']",Jayde Cashion,"Wednesday, 19th October 2022",House,"['0.3 km away', '0.6 km away', '0.7 km away']"
1 Flinders Street Coburg VIC 3058,$430 per week,"[-37.7376201, 144.9529991]","['2 Beds', '1 Bath', '1 Parking']",Annette Kim,"Wednesday, 19th October 2022",House,"['0.2 km away', '1.8 km away', '2.7 km away']"
9/182 Hawdon Street Heidelberg VIC 3084,$670 Per Week,"[-37.749139, 145.0659197]","['3 Beds', '3 Baths', '2 Parking']",Kim Te,"Friday, 11th November 2022",Townhouse,"['0.6 km away', '2.1 km away']"
111/436-442 Huntingdale Road Mount Waverley VIC 3149,$370.00,"[-37.8832957, 145.1090502]","['1 Bed', '1 Bath', '1 Parking']",James Drakopoulos,"Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.7 km away', '2.2 km away', '12.3 km away']"
40 Berry Avenue Edithvale VIC 3196,$575.00,"[-38.0428953, 145.1163107]","['3 Beds', '1 Bath', '2 Parking']",Matthew Spence,Available Now,House,"['0.7 km away', '3.6 km away', '4 km away']"
24/43 Caroline Street South Yarra VIC 3141,$395 per week,"[-37.8377862, 144.9875598]","['1 Bed', '1 Bath', '1 Parking']",Joshua Ling,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.6 km away', '2.6 km away']"
2/12 Sylvester Street Oak Park VIC 3046,$525.00,"[-37.7209729, 144.9138088]","['3 Beds', '2 Baths', '1 Parking']",Alicia Cannizzaro,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.9 km away', '2.1 km away']"
26 Cummins Road Brighton East VIC 3187,$690.00,"[-37.9294747, 145.0264724]","['4 Beds', '1 Bath', '2 Parking']",Richard Beck,"Friday, 7th October 2022",House,"['1.2 km away', '1.8 km away', '3.1 km away']"
76 Allison Road Elsternwick VIC 3185,"$1,200.00","[-37.8824422, 145.0128897]","['4 Beds', '3 Baths', '2 Parking']",Richard Beck,Available Now,House,"['0.9 km away', '2.2 km away', '6.5 km away']"
3/56 Smith Street South Melbourne VIC 3205,$480.00,"[-37.8371872, 144.9509881]","['2 Beds', '1 Bath', '1 Parking']",Melissa Baile,Available Now,Apartment / Unit / Flat,"['0.5 km away', '0.8 km away', '0.9 km away']"
G01/8 Carroll Street Richmond VIC 3121,$465.00 Per Week,"[-37.822646, 144.994291]","['1 Bed', '1 Bath', '1 Parking']",Evelyne Surja,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.9 km away', '0.9 km away', '1 km away']"
8 Yuille Street Brighton VIC 3186,$870.00,"[-37.9273835, 144.9992016]","['4 Beds', '2 Baths', '3 Parking']",Richard Beck,"Tuesday, 18th October 2022",House,"['0.7 km away', '1.9 km away', '5.5 km away']"
20 Illawarra Street Williamstown VIC 3016,$595.00,"[-37.86944099999999, 144.90059]","['2 Beds', '1 Bath', '− Parking']",April Langley,"Monday, 24th October 2022",House,"['0.6 km away', '0.9 km away', '10.7 km away']"
1/3-7 Sebastopol Street St Kilda East VIC 3183,$330,"[-37.8643064, 144.9971095]","['1 Bed', '1 Bath', '2 Parking']",Joanne Pearson,"Tuesday, 18th October 2022",Apartment / Unit / Flat,"['0.8 km away', '2.3 km away', '5.7 km away']"
110/22 Chatham Street Prahran VIC 3181,$360 per week,"[-37.8490739, 144.9930914]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.9 km away', '3.5 km away']"
62 Queens Avenue Caulfield East VIC 3145,$495 per week,"[-37.88209459999999, 145.0442289]","['3 Beds', '2 Baths', '1 Parking']",Carnegie Leasing,Available Now,House,"['0.7 km away', '5.2 km away', '10.3 km away']"
7/51-55 Goldsmith Street Elwood VIC 3184,"$1,450.00","[-37.8801035, 144.9848272]","['4 Beds', '3 Baths', '2 Parking']",Max D'Aloia,"Wednesday, 26th October 2022",House,"['0.2 km away', '0.3 km away', '6.1 km away']"
9/40 Ormond Road Elwood VIC 3184,$330.00,"[-37.883947, 144.9848702]","['1 Bed', '1 Bath', '1 Parking']",Bradley Small,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '8.3 km away']"
3/138 Mitchell Street Brunswick VIC 3056,$350,"[-37.7601983, 144.9759627]","['1 Bed', '1 Bath', '1 Parking']",Lorenzo Lazo,"Saturday, 5th November 2022",Apartment / Unit / Flat,"['0.6 km away', '1.1 km away', '2 km away']"
306/63 Lygon Street Brunswick East VIC 3057,$420 per week,"[-37.777098, 144.9706631]","['1 Bed', '1 Bath', '1 Parking']",Alana Davis,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.9 km away', '2.1 km away']"
3/54 Kooyong Road Caulfield North VIC 3161,$550 weekly,"[-37.8679769, 145.0187296]","['2 Beds', '1 Bath', '− Parking']",Leasing Concierge,Available Now,Apartment / Unit / Flat,"['0.5 km away', '2.6 km away', '7.6 km away']"
5/32 Bay Street Brighton VIC 3186,$810.00,"[-37.9038933, 144.9880542]","['3 Beds', '3 Baths', '1 Parking']",Bradley Small,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['1.5 km away', '2.5 km away', '7 km away']"
112/4 Acacia Place Abbotsford VIC 3067,$795 per week,"[-37.8115941, 145.014037]","['3 Beds', '2 Baths', '2 Parking']",Jess Eude,"Tuesday, 25th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.2 km away', '1.2 km away']"
2/45 Browns Road Bentleigh East VIC 3165,$420.00,"[-37.9216102, 145.0556483]","['1 Bed', '1 Bath', '1 Parking']",Bradley Small,"Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.8 km away', '0.8 km away', '1.3 km away']"
3/15 Leman Crescent Noble Park VIC 3174,$550 Per Week,"[-37.9685762, 145.1828837]","['4 Beds', '3 Baths', '2 Parking']",Dominic Nguyen,"Monday, 17th October 2022",Townhouse,"['0.2 km away', '0.8 km away', '11.6 km away']"
21/361 Royal Parade Parkville VIC 3052,$380.00,"[-37.7851361, 144.9584733]","['1 Bed', '1 Bath', '1 Parking']",Kelly Levin,Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.9 km away']"
33 Theodore Avenue Noble Park VIC 3174,$420 per week,"[-37.9752407, 145.1693407]","['3 Beds', '1 Bath', '1 Parking']",Dominic Nguyen,"Monday, 17th October 2022",House,"['0.5 km away', '1.3 km away', '10.9 km away']"
41 BALGOWLAH Avenue Keysborough VIC 3173,$480 per week,"[-37.9886077, 145.1721009]","['4 Beds', '1 Bath', '5 Parking', '537m² ']",Dominic Nguyen,Available Now,House,"['0.8 km away', '1 km away', '2.6 km away']"
301/2A Nelson Street Balaclava VIC 3183,$530.00 per week,"[-37.8660441, 144.9939346]","['2 Beds', '2 Baths', '1 Parking']",Leah Stewart,"Tuesday, 1st November 2022",Apartment / Unit / Flat,"['0.6 km away', '2 km away', '5.6 km away']"
101/108 Flinders Street Melbourne VIC 3000,$650 Per Week,"[-37.8161924, 144.971196]","['2 Beds', '1 Bath', '− Parking']",Dominic Nguyen,Available Now,Apartment / Unit / Flat,"['1.6 km away', '2.2 km away']"
3006/31 A'Beckett Street Melbourne VIC 3000,$450 per week,"[-37.8088893, 144.9625546]","['2 Beds', '1 Bath', '− Parking']",South Melbourne Leasing,Available Now,Apartment / Unit / Flat,"['1 km away', '1.5 km away']"
G01/43 Crisp Street Hampton VIC 3188,"$1,200.00","[-37.9408087, 145.0070784]","['3 Beds', '2 Baths', '2 Parking']",Michelle Murray,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.8 km away', '2.3 km away', '5.1 km away']"
7A Fraser Street Bentleigh East VIC 3165,$895.00,"[-37.91726490000001, 145.0636583]","['4 Beds', '3 Baths', '2 Parking']",Steven Zarokostas,Available Now,Townhouse,"['0.9 km away', '1.1 km away', '1.2 km away']"
27 Carroll Street North Melbourne VIC 3051,$950.00,"[-37.7953063, 144.9455898]","['3 Beds', '1 Bath', '− Parking']",Jayde Cashion,Available Now,House,"['0.6 km away', '0.9 km away']"
98a Stawell Street Richmond VIC 3121,$525 per week - ALL UTILITY BILLS INCLUDED,"[-37.8249318, 145.0095643]","['2 Beds', '1 Bath', '− Parking']",Chaise Priestley,"Saturday, 29th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.9 km away', '1 km away']"
304a/33 Inkerman St St Kilda VIC 3182,$470 weekly,"[-37.8643532, 144.9829538]","['2 Beds', '1 Bath', '1 Parking']",Leasing Concierge,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2 km away', '4.7 km away']"
1C Lewisham Road Windsor VIC 3181,$750.00,"[-37.8579598, 144.998602]","['2 Beds', '2 Baths', '1 Parking']",Kate Humphreys,Available Now,House,"['0.3 km away', '1 km away', '5.5 km away']"
11 Ridder Court Dingley Village VIC 3172,$470.00,"[-37.9741388, 145.1165908]","['3 Beds', '1 Bath', '2 Parking']",Kelly Amor,Available Now,Apartment / Unit / Flat,"['1.2 km away', '2.6 km away', '7.1 km away']"
413/11 Urquhart Street Coburg VIC 3058,$450,"[-37.73988689999999, 144.9681533]","['2 Beds', '2 Baths', '1 Parking']",Kim Te,"Friday, 4th November 2022",Apartment / Unit / Flat,"['0.1 km away', '0.4 km away']"
906/14 Queens Road Melbourne VIC 3004,$500,"[-37.8389211, 144.9749946]","['1 Bed', '1 Bath', '− Parking']",David Passaro,Available Now,Apartment / Unit / Flat,"['1 km away', '2 km away', '2.9 km away']"
33 Campbell Street Brighton VIC 3186,$1020 per week,"[-37.8990678, 144.9931931]","['3 Beds', '1 Bath', '− Parking']",Joe Anderson,Available Now,Townhouse,"['0.9 km away', '2 km away', '6.8 km away']"
7/15 Hotham St St Kilda East VIC 3183,$445 weekly,"[-37.8607749, 145.0004711]","['2 Beds', '1 Bath', '1 Parking']",Leasing Concierge,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.3 km away', '5.8 km away']"
5/111 Ruskin Street Elwood VIC 3184,$800 weekly,"[-37.8801965, 144.9817718]","['2 Beds', '2 Baths', '1 Parking']",Arthur Karlis,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.6 km away', '6 km away']"
10/5 Wilson Street Murrumbeena VIC 3163,$230 per week,"[-37.8872404, 145.0739966]","['1 Bed', '1 Bath', '1 Parking']",Liam Mulligan,Available Now,Apartment / Unit / Flat,"['0.3 km away', '3.2 km away', '4.5 km away']"
6/75 Westbury Street St Kilda East VIC 3183,$430.00,"[-37.864278, 144.9960243]","['1 Bed', '1 Bath', '1 Parking']",Annie Gillan,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.2 km away', '5.7 km away']"
2/6 Charlotte Place St Kilda VIC 3182,$690 Per Week,"[-37.8580435, 144.9909166]","['2 Beds', '2 Baths', '1 Parking']",Tom Koller,Available Now,Townhouse,"['0.4 km away', '0.7 km away', '4.9 km away']"
1107 /6 Joseph Road Footscray VIC 3011,$500 per week,"[-37.7992633, 144.9096812]","['2 Beds', '2 Baths', '1 Parking']",Leasing Team,"Saturday, 15th October 2022",House,"['1.1 km away', '1.7 km away', '5.3 km away']"
9/4 Normanby Street Windsor VIC 3181,$330 per week,"[-37.8535078, 145.0014182]","['1 Bed', '1 Bath', '1 Parking']",Guy Fredman,Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.9 km away', '3.5 km away']"
604/8c Evergreen Mews Armadale VIC 3143,$690,"[-37.8516755, 145.0140717]","['2 Beds', '2 Baths', '2 Parking']",Helena Wu,"Tuesday, 18th October 2022",Apartment / Unit / Flat,"['0.3 km away', '3.1 km away', '6.6 km away']"
513/118 Franklin Street Melbourne VIC 3000,$450,"[-37.8082052, 144.9589035]","['2 Beds', '1 Bath', '− Parking']",Manuel Flores,"Friday, 7th October 2022",Apartment / Unit / Flat,"['1.2 km away', '1.3 km away']"
4/492 Plenty Road Preston VIC 3072,$500 per week,"[-37.7377239, 145.0123731]","['2 Beds', '2 Baths', '1 Parking']",Stacey Kelegouris,"Friday, 21st October 2022",Townhouse,"['0.6 km away', '0.8 km away', '3.7 km away']"
