name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
9/310 Warrigal Road Cheltenham VIC 3192,$500.00,"[-37.96626330000001, 145.0748556]","['2 Beds', '1 Bath', '1 Parking']","INSPECTING IS EASY - Simply scroll down the page to the 'INSPECTIONS' subheading and click 'REQUEST A TIME' to book a date and time or submit your enquiry. Please ensure you register your details prior to attending the inspection. Once registered, we can keep you updated with available inspections times and any changes or cancellations. So don't miss out, book an inspection today!","Saturday, 15th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.5 km away', '4.5 km away']"
3/17 Galtes Crescent Brunswick West VIC 3055,$550.00,"[-37.7530413, 144.9301494]","['2 Beds', '2 Baths', '1 Parking']",** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,"Monday, 17th October 2022",Townhouse,"['0.8 km away', '1.8 km away', '9.1 km away']"
478 Wellington Street Clifton Hill VIC 3068,$480.00,"[-37.7901266, 144.9890446]","['2 Beds', '1 Bath', '− Parking']",Kathryn  Ambesi,"Wednesday, 5th October 2022",House,"['0.2 km away', '0.6 km away', '2.9 km away']"
207/8 Burrowes Street Ascot Vale VIC 3032,$450 pw,"[-37.7784985, 144.9141313]","['2 Beds', '2 Baths', '1 Parking']",Catherine Vlachos,"Friday, 30th September 2022",Apartment / Unit / Flat,"['0.4 km away', '1.7 km away', '7.9 km away']"
1/81 Brighton Road Elwood VIC 3184,$390 per week,"[-37.8780357, 144.9928582]","['2 Beds', '1 Bath', '− Parking']","This partially furnished near new apartment is bigger than most, with a huge loft area, ideal for a study space or spare room for guests.","Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.9 km away', '6.4 km away']"
517/15 Clifton Street Prahran VIC 3181,$600.00,"[-37.8512269, 144.9950094]","['2 Beds', '2 Baths', '2 Parking']",***** PLEASE NOTE. REGISTER YOUR INTEREST FOR ALL INSPECTIONS TODAY. INSPECTION TIMES MAY NOT PROCEED WITHOUT REGISTERED INTEREST AND ANY OPENS ARE SUBJECT TO CHANGE OR CANCELLATION. This is the best way to keep up to date and avoid disappointment ***** ,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.7 km away', '3.5 km away']"
61 Central Park Walk Cheltenham VIC 3192,$495.00,"[-37.9560289, 145.0690123]","['2 Beds', '2 Baths', '2 Parking']","In the heart of the Cheltenham Secondary College Zone, with local shopping just around the corner and Southland and Waves pool and gym in easy reach, you will love calling this area your home","Saturday, 29th October 2022",Townhouse,"['0.3 km away', '0.4 km away', '3.3 km away']"
6/5 Winifred Essendon VIC 3040,$500 per week,"[-37.7448933, 144.911444]","['2 Beds', '2 Baths', '1 Parking']",Mary Khudhur,"Monday, 24th October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.6 km away', '7.7 km away']"
1/16 Banksia Crescent Hoppers Crossing VIC 3029,$305 per week,"[-37.8610371, 144.6847344]","['2 Beds', '1 Bath', '1 Parking']","This unit features 2 bedrooms both with built in robes, separate lounge, kitchen/meals area, split system heating/cooling and carpet in bedroom and lounge, single garage and low maintenance gardens. The property is located walking distance of Hogans Corner shopping centre, public transport, as well as Baden Powel P-9 College and St. James the Apostle Primary School.","Saturday, 29th October 2022",Townhouse,"['0.6 km away', '0.9 km away']"
34/30 Murphy Street South Yarra VIC 3141,$500.00 per week,"[-37.8369842, 144.9910027]","['2 Beds', '1 Bath', '1 Parking']","Located on a beautiful tree lined street, yet only moments away from the bustling Toorak Road and Chapel Street precinct, including restaurants, cafes, boutique shopping and all forms of transport, this apartment is sure to impress. ","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.6 km away', '2.4 km away']"
4/36 Porter Road Heidelberg Heights VIC 3081,$430 per week,"[-37.74168909999999, 145.0574559]","['2 Beds', '1 Bath', '1 Parking']","Are you looking for a special place to call home, then look no further, this stunning two bedroom double storey townhouse will tick all the boxes. Step inside to spacious light filled open plan living with stunning polished floorboards, the sparkling kitchen offers quality stainless steel SMEG appliances including dishwasher, stone bench tops and plenty of cupboard space. Upstairs offers spacious","Thursday, 20th October 2022",Townhouse,"['0.8 km away', '1.4 km away']"
3/9 Poplar Street Thomastown VIC 3074,$390 per week,"[-37.6789975, 145.0247717]","['2 Beds', '1 Bath', '2 Parking']","To apply, please click ""Get in touch"" or ""Enquire"" &amp; a link will be sent to you. Please also register for each inspection to be kept up to date with changes.","Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.2 km away', '1 km away', '1.6 km away']"
12/786 Warrigal Road Malvern East VIC 3145,$360 per week,"[-37.8900876, 145.0883431]","['2 Beds', '1 Bath', '1 Parking']",Carnegie Leasing,Available Now,Apartment / Unit / Flat,"['0.5 km away', '3.2 km away', '4.7 km away']"
3002/1 ALMEIDA CRESCENT South Yarra VIC 3141,"$1,000 per week","[-37.8390089, 144.9954417]","['2 Beds', '2 Baths', '1 Parking']","PRIVATE APPOINTMENTS NOW AVAILABLE
Please contact Jack Parsons on 0430 444 214 or leasing@amity.com.au to organise a viewing
*Please note this apartment does not come furnished*","Tuesday, 18th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.4 km away', '2.5 km away']"
7/77 Chapman Avenue Glenroy VIC 3046,"$360 PW / $1,564 PCM","[-37.7067479, 144.911831]","['2 Beds', '1 Bath', '1 Parking']",** SEE DETAILS BELOW ON HOW TO ARRANGE AN INSPECTION TIME ONLINE **.,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.4 km away', '2.4 km away']"
115 Dodds Street Southbank VIC 3006,$725 per week,"[-37.8291506, 144.9671549]","['2 Beds', '1 Bath', '1 Parking']","The Essentials:
Freshly painted with new carpets and new blinds this inner-city townhouse offers 2 generous bedrooms with built-in robes, separate dining, an open-plan lounge/kitchen area and central bathroom with laundry facilities including a clothes dryer. ","Friday, 7th October 2022",Townhouse,"['1.3 km away', '2.4 km away', '3.3 km away']"
30 Viewbank Road Mount Waverley VIC 3149,$430.00,"[-37.8981763, 145.1192847]","['2 Beds', '1 Bath', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['1 km away', '3.4 km away', '5.9 km away']"
45 Victoria Street Brunswick East VIC 3057,$550.00,"[-37.7686563, 144.9791469]","['2 Beds', '1 Bath', '1 Parking']",Alicia Cannizzaro,"Wednesday, 2nd November 2022",House,"['0.4 km away', '0.9 km away', '1.1 km away']"
1/66 Barkly Street Mordialloc VIC 3195,$450,"[-38.0066077, 145.0896296]","['2 Beds', '1 Bath', '2 Parking']","Boasting its own street frontage and exclusive driveway, this stylish two- bedroom unit is positioned where so many people desire to live and offers way more than the average unit. Extensively refurbished to a high-end level of finish and offers multiple lifestyle options both inside and out. The home enjoys a position where the sparkling foreshore is not too far away, whilst Mordialloc station","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.1 km away', '1 km away', '1.9 km away']"
305/115 Nott Street Port Melbourne VIC 3207,$700 per week,"[-37.8399218, 144.9388584]","['2 Beds', '2 Baths', '1 Parking']",Hien Dinh,"Friday, 30th September 2022",Apartment / Unit / Flat,"['0.4 km away', '0.7 km away', '14.5 km away']"
6/29 Lightwood Road Springvale VIC 3171,$400 per week,"[-37.953632, 145.157218]","['2 Beds', '1 Bath', '1 Parking']","Situated at the rear of the block, this unit requires no work, just move in and enjoy. Being in close proximity to local public transport, including Springvale Train Station, Local shops and Eastlink Access, leave the car at home, as everything is at your fingertips. 
This very spacious renovated two bedroom unit features spacious lounge with split system, kitchen with new cupboards and gas","Saturday, 1st October 2022",Apartment / Unit / Flat,"['1.5 km away', '1.6 km away', '8.9 km away']"
4/4 Coleman Court Cheltenham VIC 3192,$450,"[-37.9732788, 145.0586163]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",Apartment / Unit / Flat,"['0.6 km away', '0.9 km away', '2.4 km away']"
19 Fulham Grove Reservoir VIC 3073,$520 per week,"[-37.7247266, 144.9951558]","['2 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '2.1 km away', '2.7 km away']"
2/6 Melva Court Frankston VIC 3199,$335.00,"[-38.1565262, 145.1355788]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '2.6 km away']"
1002/551 Swanston Carlton VIC 3053,Furshed $600 per week,"[-37.8056839, 144.9627442]","['2 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.1 km away']"
G06/3 Claire Street McKinnon VIC 3204,$550,"[-37.9122885, 145.039713]","['2 Beds', '2 Baths', '1 Parking']",Nigel Chee,"Tuesday, 8th November 2022",Apartment / Unit / Flat,"['0.8 km away', '1.2 km away', '2.5 km away']"
808/8 Dorcas Street Southbank VIC 3006,$460 per week,"[-37.8296955, 144.9701755]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 1st October 2022",Apartment / Unit / Flat,"['1.4 km away', '2.6 km away', '3.1 km away']"
1304/15 Batman Street West Melbourne VIC 3003,$600/w & Furnished,"[-37.8107573, 144.952244]","['2 Beds', '1 Bath', '1 Parking']","Welcome to Flagstaff Greens, a spectacular new development on the door step on the Melbourne CBD. The building boasts some of the best facilities in the entire city, a fully fitted functional fitness gym, lap pool, spa, dining facilities open spaces and much much more you will feel right at home!","Monday, 17th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.6 km away']"
9/49 Grange Road Toorak VIC 3142,$575 per week,"[-37.836796, 145.011338]","['2 Beds', '1 Bath', '1 Parking']","Quietly positioned on the first floor and set back from the road, this substantial apartment with house-like proportions presents a superb private lifestyle offering in a leafy setting. Renovated and bathed in natural light, this superb home reveals an expansive open plan living and dining area with balcony and a large Miele equipped kitchen with island bench and abundant cabinetry. Zoned","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.9 km away', '1.6 km away', '2.3 km away']"
703/183 Bridge Road Richmond VIC 3121,$650 per week,"[-37.8180177, 144.9959305]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.5 km away', '0.5 km away', '0.6 km away']"
2901/33 Mackenzie Street Melbourne VIC 3000,$500 weekly,"[-37.80772140000001, 144.966885]","['2 Beds', '1 Bath', '− Parking']","This architect inspired building is impressive the moment you step into the foyer....even collecting your mail will be a visually stimulating experience! With first class facilities such as swimming pool and gym and a prime location so close to the CBD, these apartments will definitely make your short list.","Monday, 3rd October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.5 km away']"
2804/135 City Road Southbank VIC 3006,$600 pw,"[-37.82336100000001, 144.963506]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 27th October 2022",Apartment / Unit / Flat,"['1.1 km away', '2.4 km away', '3.3 km away']"
303/2a Como Street Alphington VIC 3078,$580,"[-37.7808433, 145.0336463]","['2 Beds', '2 Baths', '2 Parking']","To enquire, please email or call 1300 815 051 and enter code 2819","Monday, 24th October 2022",Apartment / Unit / Flat,"['0.3 km away', '2.8 km away', '4.5 km away']"
50 Quarry Circuit Coburg VIC 3058,$550 per week,"[-37.7363194, 144.972332]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.5 km away', '0.7 km away']"
3/44 Evergreen Avenue Albanvale VIC 3021,"$400 week, available now","[-37.7432124, 144.7653429]","['2 Beds', '1 Bath', '1 Parking', '176m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",House,"['0.8 km away', '2.7 km away', '4.5 km away']"
