name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
7/32 Aberdeen Road Prahran VIC 3181,$315 per week,"[-37.8527675, 145.0040223]","['1 Bed', '1 Bath', '− Parking']","Move in and enjoy this fully renovated one bedroom apartment in a wonderful location close to Hawksburn Village. Bright and sundrenched lounge with split heating/cooling unit and electric wall panel heating. Modern kitchen with stainless steel appliances, electric cook top and separate oven is spacious with plenty of cupboard space and glass splashback. The main double bedroom offers built in",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.1 km away', '3.5 km away']"
305/25-29 Wilson Street South Yarra VIC 3141,$420 per week,"[-37.843802, 144.996729]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",Apartment / Unit / Flat,"['1 km away', '1.2 km away', '2.8 km away']"
320/3 Hoddle Street Collingwood VIC 3066,$390,"[-37.809103, 144.9911308]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",Apartment / Unit / Flat,"['0.6 km away', '0.6 km away', '0.7 km away']"
214/35 Princeton Terrace Bundoora VIC 3083,360pw/1564pcm,"[-37.6818239, 145.0735443]","['1 Bed', '1 Bath', '1 Parking']","Located in Bundoora, a stone throw away both RMIT &amp; Latrobe University together with everything you need at your front door. Offering a multitude transport services of tram and bus within walking distance. Conveniently located alongside shops, cafes, restaurants, gym, parks and much more.","Wednesday, 12th October 2022",Apartment / Unit / Flat,"['1 km away', '2.2 km away']"
1512/12-14 Claremont Street South Yarra VIC 3141,$465,"[-37.838015, 144.99402]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",Apartment / Unit / Flat,"['1.5 km away', '1.6 km away', '2.4 km away']"
1206/240 Barkly Street Footscray VIC 3011,$310 P/W,"[-37.7992593, 144.8965849]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '0.9 km away']"
1914/33 Mackenzie Street Melbourne VIC 3000,$400,"[-37.80772140000001, 144.966885]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.5 km away']"
3/10 Clavus Road Corio VIC 3214,$280 p.w.,"[-38.071826, 144.3632954]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.1 km away', '5.2 km away', '8.6 km away']"
21/715- 717 Mt Alexander Road Moonee Ponds VIC 3039,$280pw /$1217pcm,"[-37.7634737, 144.9222763]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '2.3 km away', '8.4 km away']"
1908/65 Dudley Street West Melbourne VIC 3003,$490 - Fully Furnished,"[-37.810221, 144.9506929]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 19th October 2022",Apartment / Unit / Flat,"['1.3 km away', '1.5 km away']"
109/9 Duggan Street Brunswick West VIC 3055,$360 per week,"[-37.7596487, 144.9399767]","['1 Bed', '1 Bath', '1 Parking']","If space, light and location is what you are looking for, then you don't need to look any further.","Wednesday, 19th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.9 km away']"
3/428 LaTrobe Terrace Newtown VIC 3220,$320 weekly,"[-38.1584204, 144.3503501]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 26th October 2022",House,"['0.6 km away', '1.1 km away', '2.1 km away']"
Station Street Caulfield North VIC 3161,From $495,"[-37.8768819, 145.038128]","['1 Bed', '1 Bath', '1 Parking']",Kristian Torbakov,"Monday, 14th November 2022",Apartment / Unit / Flat,"['0.6 km away', '1 km away', '5.9 km away']"
G04/252 Bay Road Sandringham VIC 3191,"$400pw / $1,738pcm","[-37.9551209, 145.0292279]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 4th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.6 km away', '4.3 km away']"
1106/245 City Road Southbank VIC 3006,$680,"[-37.826641, 144.9596778]","['1 Bed', '1 Bath', '− Parking']",***This apartment is no longer available. Please disregard this listing.***,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '3.8 km away']"
14/45 York Street Richmond VIC 3121,$475 per week,"[-37.8130053, 144.9930372]","['1 Bed', '1 Bath', '1 Parking']",***IMPORTANT *** Inspections by appointment only. To register for an appointment please submit an enquiry below for access to the online booking system. No entry permitted without prior appointment as per current restrictions. We thank you for your understanding.,"Friday, 28th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.9 km away', '1 km away']"
"102/1031 Heidelberg Road, Ivanhoe VIC 3079",$375 per week,"[-37.77539489999999, 145.0388]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '2.4 km away', '4.7 km away']"
1905/80 Abeckett Street Melbourne VIC 3000,$420,"[-37.8089991, 144.9610792]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.4 km away']"
604/25 Therry Street Melbourne VIC 3000,$600 per week,"[-37.8069574, 144.9610991]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.2 km away']"
410/38 Cunningham Street South Yarra VIC 3141,$450 weekly,"[-37.8399655, 144.9969598]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.3 km away', '1.4 km away', '2.5 km away']"
1 Slevin Street North Geelong VIC 3215,$250,"[-38.1222663, 144.3497256]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['1.4 km away', '1.5 km away', '1.7 km away']"
301/8A Evergreen Mews Armadale VIC 3143,Contact agent,"[-37.8514077, 145.0137458]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '3.1 km away', '6.5 km away']"
702S/889 Collins Street Docklands VIC 3008,$450 Per Week,"[-37.8211627, 144.9419443]","['1 Bed', '1 Bath', '− Parking']",FOLLOW THIS LINK TO VIEW OUR PROPERTIES AND APPLY ONLINE (COPY AND PASTE INTO YOUR BROWER): https://www.2apply.com.au/Agency/EverywhereRE,Available Now,Apartment / Unit / Flat,['2.9 km away']
406/75 Palmerston Crescent South Melbourne VIC 3205,$425 pw,"[-37.8354601, 144.969315]","['1 Bed', '1 Bath', '− Parking']",Catherine Vlachos,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.2 km away', '2.4 km away']"
20/697 Barkly Street West Footscray VIC 3012,$260,"[-37.7965575, 144.8677716]","['1 Bed', '1 Bath', '1 Parking']","Located just a short stroll to public transport, shops and minutes drive to the city. ",Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.2 km away', '2.4 km away']"
1/3 Hickford Street Brunswick East VIC 3057,$385pw/$1673pcm,"[-37.7656481, 144.9735101]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 11th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.2 km away', '1.7 km away']"
2/9 Sydney Street Murrumbeena VIC 3163,$275,"[-37.8885849, 145.0686981]","['1 Bed', '1 Bath', '1 Parking']",Strategically situated just within minutes stroll to Murrumbeena train stations and shops and set amidst a quiet block of only 6 this 1 bedroom apartment enjoys unsurpassed convenience with moments away from Monash University and Chadstone Shopping Centre.,"Friday, 30th September 2022",Apartment / Unit / Flat,"['0.3 km away', '2.7 km away', '4.3 km away']"
5/22 Lindsay Street Newcomb VIC 3219,$300 per week,"[-38.1649686, 144.3931886]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 3rd November 2022",Apartment / Unit / Flat,"['0.1 km away', '0.7 km away', '3.9 km away']"
1009B/39 Kingsway Glen Waverley VIC 3150,$365,"[-37.8797838, 145.1635878]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.7 km away', '13 km away']"
1009A/39 Kingsway Glen Waverley VIC 3150,$395,"[-37.8797838, 145.1635878]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,"['0.2 km away', '0.7 km away', '13 km away']"
GC10/23-25 Cumberland Road Pascoe Vale South VIC 3044,$350 per week,"[-37.7270433, 144.9391976]","['1 Bed', '1 Bath', '1 Parking']","Ground floor living with spacious outdoor courtyard, located off O'Hea Street, residence offers stylish low maintenance living with large outdoor courtyard. Situated in a prime position near parklands, public transport, local shopping precincts and community RSL. Features include a light filled open plan living and dining area with a modern kitchen and excellent storage with Caesarstone benches","Saturday, 1st October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.1 km away', '1.6 km away']"
1.5/26-30 Waltham Street Sandringham VIC 3191,$440.00,"[-37.949749, 145.0035964]","['1 Bed', '1 Bath', '1 Parking']","Be the first to enjoy this freshly refurbished, stylish, light and bright one bedroom apartment. Comprises: open plan lounge and galley style kitchen with balcony, sparkling main bathroom, good size bedroom with built-in robes and private balcony with views of the Bay. European style laundry. Extra walk-in storage cupboard situated at the end of the entrance hall. Basement style car parking for","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.5 km away', '1.9 km away', '5.7 km away']"
14/56 Nicholson Street Essendon VIC 3040,$350pw/$1521pcm,"[-37.7520204, 144.9213982]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.1 km away', '1.7 km away', '8.4 km away']"
31 Northern Avenue Brighton East VIC 3187,$525.00 per week,"[-37.9020562, 145.0185857]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '2 km away', '4.7 km away']"
201/763 Centre Road Bentleigh East VIC 3165,$320 per week,"[-37.9207549, 145.0575179]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.8 km away', '0.8 km away']"
